FIPS,% Smokers,% Obese,% Physically Inactive,% Excessive Drinking,% Unemployed,% Children in Poverty,% Uninsured,PCP Rate,Average Daily PM2.5,% Bachelor or Higher,Age-Adjusted Mortality
51197,17.215486101,30.4,29.4,16.30914727,5.6888430969,20.9,12.367095691,58.381130000000006,8.6,18.5,488.6
51199,13.082750786,26.8,21.4,17.84151657,3.8893231202,6.6,7.9745571151,114.9815,8.5,45.4,227.6
51510,13.718340783,21.6,15.7,20.500983608,2.8724486052,16.4,11.944900257,67.09617,10.0,62.1,212.8
51520,19.488352565,29.2,28.5,15.434141899,5.0526596454,38.2,11.447513812,46.67172,9.3,24.1,723.4
51530,21.501638083,25.8,23.2,15.125430703,5.119558553,23.9,10.643811042,30.22061,8.4,15.9,429.3
51540,18.950425644,26.7,20.0,19.106488861,3.3467579541,19.8,13.916540476,278.98792,8.7,52.6,324.8
51550,14.18745337,32.7,23.5,17.062151233,4.2701723353,12.9,8.340206542,82.82752,8.8,32.5,331.3
51570,16.088542266,25.8,26.7,15.659366885,4.4171220401,17.0,10.420785089,145.90348,9.0,23.2,486.8
51580,18.239915689,27.6,23.8,16.247220939,5.8007566204,26.5,11.662586245,53.022270000000006,8.5,15.3,722.7
51590,19.826207066,35.3,28.5,12.915872654,6.0096658962,37.6,11.763982412,102.18146,9.1,18.4,601.2
51595,23.827043041,30.7,28.3,11.22639822,6.4573991031,38.6,11.916982816,,8.5,13.4,502.4
51600,11.509358835,21.8,17.8,17.56206169,3.0424710425,7.5,10.342396777,8.32882,9.9,58.7,301.7
51610,12.837127698,28.1,21.2,19.515194304,2.7176648213,3.4,4.8252775963,331.12583,10.1,78.5,189.0
51620,18.879556763,35.3,27.2,13.221600518,5.948689033,33.8,12.514484357,117.78563,8.2,21.1,656.3
51630,18.073536963,29.7,23.3,18.712824377,4.7228381375,20.2,10.721033437,135.14475,8.7,42.1,379.3
51640,19.860438942,26.0,23.8,14.026212748,4.991394148,34.3,16.436845008,,8.3,12.4,843.3
51650,17.262901569,37.3,23.7,17.676054952,5.6226274193,23.5,10.271221825,43.238009999999996,8.4,26.8,425.7
51660,20.444416592,25.4,19.9,18.804873258,4.7055914953,21.8,15.315994166,144.6572,9.1,36.0,289.4
51670,19.577535476,28.7,28.6,15.630812991,6.4972626795,31.0,12.653366051,44.686749999999996,9.0,13.5,666.8
51678,16.931899056,26.0,21.3,21.910851313,6.2971175166,15.8,10.223732654,,8.4,39.5,407.3
51680,18.037801739,29.0,23.9,17.055639866,5.1591564426,24.5,11.68188412,119.02972,8.8,34.8,410.6
51683,15.001672896,30.0,21.0,17.862865583,3.5540899515,15.7,15.890439877,112.53711,9.5,29.7,294.8
51685,16.157969047,30.1,22.0,17.357271058,3.5434007134,12.8,18.997233748,,9.5,29.2,199.2
51690,19.871616212,33.2,27.8,13.880145162,7.0861568248,34.8,12.087079981,7.32869,8.9,21.3,765.3
51700,17.908868583,31.5,24.8,16.258650399,5.080379341,21.1,10.750155804,59.2154,8.6,25.5,443.1
51710,19.907654377,30.7,24.5,21.084779944,5.2366147283,31.2,13.006255301,99.84049999999999,8.6,28.0,466.9
51720,20.23338161,28.1,26.2,16.131972492,6.7919951486,33.8,11.339582703,279.2587,8.9,16.9,519.2
51730,21.620235542,45.3,27.0,12.261796324,7.6467540158,36.7,12.208805499,67.74025,8.9,18.0,765.1
51735,13.087177139,26.5,24.1,19.450324703,3.5286500486,6.7,7.4002245585,58.047929999999994,8.3,42.8,256.7
51740,20.96540799,36.6,28.9,15.570379654,6.0581473969,30.1,11.599286044,53.014,8.7,21.3,544.9
51750,23.251987641,28.9,22.1,18.374278163,5.3751803752,19.1,9.2188814934,63.20749,8.7,39.1,413.4
51760,20.530730238,29.9,22.0,18.896311448,4.5912585109,38.9,14.504083886,103.95434999999999,9.4,38.5,452.1
51770,18.884372128,31.8,25.9,15.175364515,4.2556231375,30.6,13.374502801,90.0928,9.0,23.8,482.0
51775,15.047330213,26.5,22.1,18.045956788,3.9379288833,12.4,10.061196971,133.68984,9.0,29.1,435.8
51790,17.018903342,26.8,23.8,16.153626896,3.8716165256,20.8,11.431970582,57.33945,8.7,34.0,467.9
51800,15.644705057,33.1,27.1,16.815435811,4.683403793,16.8,8.900960583,97.5488,8.7,28.1,346.7
51810,14.995164842,29.2,22.0,22.011919334,3.9390349976,11.5,9.28470385,75.09746,8.3,35.2,289.2
51820,16.80850285,30.2,25.3,16.552579105,4.0969816922,24.1,12.480861922,107.02153999999999,8.7,25.0,479.4
51830,16.107904399,26.4,24.1,18.614556098,5.580693816,23.1,12.958052073,6.6436399999999995,8.2,56.7,155.1
51840,17.562131643,28.6,21.9,17.248422398,3.9400937784,22.0,16.084793618,285.88184,9.6,33.9,396.4
53001,15.595689408,36.4,22.1,15.24369364,6.8053799287,25.1,14.415477174,57.13099,7.2,13.6,352.3
53003,16.146870179,33.1,26.3,17.758491664,5.1135795057,20.6,7.1254779284,85.9534,7.2,20.5,359.3
53005,13.41682884,29.5,18.6,20.118842516,6.5481610096,13.9,7.3740154328,69.36088000000001,7.8,30.0,283.5
53007,14.013775904,26.7,17.6,18.786620955,5.8701641733,16.4,9.6897834029,117.65638999999999,6.8,26.7,274.6
53009,13.546055817,25.4,17.7,16.507689711,7.912568306,22.2,9.4948559075,91.17383000000001,5.6,26.1,333.1
53011,14.251763665,28.5,17.5,18.034055348,6.2540796345,10.9,6.9413158849,65.5067,8.6,29.8,280.5
53013,14.99271847,31.4,24.9,15.24809784,6.8129330254,23.8,7.4295774648,76.06491,6.1,24.9,477.5
53015,17.00447249,31.9,20.3,18.731406556,7.4856773446,20.2,7.9984182903,67.65377,7.0,16.6,389.5
53017,13.46024674,30.5,20.4,16.279487305,7.1100140361,17.8,11.235218777,29.60478,6.8,19.2,261.0
53019,18.351187184,28.3,20.6,16.049523512,10.812975571,28.2,11.87826087,65.94566,5.2,18.2,366.1
53021,15.056992903,30.7,20.4,18.278710001,7.6459255923,21.0,12.605495395,29.27697,7.8,17.3,230.7
53023,13.848609492,32.7,24.4,16.328488027,5.9652928416,18.9,5.6363636364,45.06534,6.2,25.2,230.3
53025,15.94432996,34.4,23.1,17.680627577,7.4117883366,20.9,13.644967596,48.252720000000004,7.5,17.6,340.9
53027,16.950071077,34.9,23.1,18.320142421,8.7093120959,22.8,10.343755714,36.5569,5.6,15.8,437.2
53029,12.401338236,27.1,18.4,17.563265585,6.0235824624,12.4,6.2090204649,39.70568,7.9,33.0,255.3
53031,13.124186165,26.8,16.0,14.776323163,7.2638804414,20.6,7.4243951613,88.62338,6.4,41.8,279.4
53033,9.3834549839,21.7,13.7,19.464640917,3.9393081714,10.6,6.4842479958,118.60423999999999,8.8,51.4,234.7
53035,12.093125849,29.5,16.2,18.423072404,5.7796508128,11.6,5.7870271248,63.81400000000001,8.2,32.2,294.8
53037,15.577454281,29.5,15.7,19.177514554,6.0236511456,14.7,8.8673083037,62.400330000000004,6.8,34.8,261.8
53039,14.068693971,30.8,22.2,16.02083809,7.0681982821,21.0,9.6282231886,66.58423,6.1,28.9,279.5
53041,16.832359244,34.3,19.6,16.195874553,8.085623481,19.8,9.0889331037,44.80641,6.7,16.8,367.1
53043,14.888488757,32.8,24.2,15.763959635,5.7318321392,17.3,6.8863049096,58.133900000000004,6.6,23.6,320.2
53045,16.329454684,31.1,22.9,17.225381889,7.8357418316,22.6,10.678178895,24.5809,6.4,18.0,355.6
53047,18.027054659,31.0,18.6,15.865888702,6.9287172823,26.3,14.496813718,84.30485,5.6,19.0,374.6
53049,14.846604372,31.9,25.1,14.618774156,8.3033357331,23.7,10.463226331,23.98312,5.2,18.0,388.0
53051,15.76033097,29.8,18.3,15.306227977,9.0832098243,26.7,7.5765228811,38.202929999999995,6.3,20.2,385.9
53053,14.681201004,30.5,19.4,19.113137907,6.2758030844,15.3,7.3230537545,70.26449,7.6,26.4,332.8
53055,11.704076594,20.4,13.4,16.862523541,4.821564161,15.3,10.583810888,67.68398,7.3,48.6,218.0
53057,15.27139831,25.4,16.8,18.60448784,6.7855791393,12.0,9.7846292892,82.07081,7.7,26.3,299.1
53059,14.306949195,29.1,20.0,17.358531373,7.2033064357,18.1,6.9968638477,,6.3,23.8,322.0
53061,13.165246701,29.1,18.0,18.794403663,4.3575833742,9.1,7.0211885115,51.132619999999996,9.1,31.9,275.0
53063,15.868763696,29.2,17.5,19.158445112,6.3385326499,15.8,6.3671883688,88.40093999999999,8.0,30.4,347.6
53065,15.814078132,28.5,21.0,17.672818827,8.5661703196,20.8,8.5432286785,68.50722999999999,6.7,18.5,337.8
53067,13.487372761,27.9,16.6,17.038999421,5.8199964792,12.0,6.6113672098,97.57509,7.3,35.7,281.3
53069,14.014271104,32.2,23.0,15.968029406,8.950617284,24.7,8.2425562818,,5.4,19.0,315.9
53071,14.771346417,28.2,18.4,18.219495603,5.6386292835,17.0,9.0305328453,122.64245,7.2,28.6,315.8
53073,13.005251187,23.1,14.9,20.579596723,6.015414616,12.3,9.108983927,87.14741000000001,8.9,33.9,258.7
53075,15.650968575,25.8,18.7,20.243655717,5.1324288006,14.7,6.0218087126,60.194700000000005,7.3,49.5,278.8
53077,15.18003206,30.9,24.2,16.809786179,7.993227022,25.5,15.477613986,66.71221,7.5,16.0,359.3
54001,23.251905224,36.5,32.0,12.023163499,6.6705336427,30.5,8.2990131323,41.906130000000005,8.7,16.6,447.7
54003,22.660512484,35.0,27.5,13.353642007,3.8189610961,17.8,7.3116815086,45.576,10.7,21.0,441.6
54005,24.707077812,39.1,32.0,12.056901646,8.8979390349,30.2,7.3857404022,34.22899,9.6,8.4,625.0
54007,22.379687947,35.1,31.6,11.368147917,8.6093920641,31.1,8.9440433213,55.497749999999996,8.9,15.1,454.1
54009,19.18417816,39.4,29.1,13.171228996,6.9391824526,20.7,5.9722940737,21.41328,11.4,19.4,449.1
54011,22.498661458,29.1,27.1,12.350493785,4.7213622291,25.3,7.2833211945,163.14898,10.7,25.7,580.7
54013,23.458197751,33.2,27.0,11.878003854,12.594268477,30.0,8.8637919233,40.16064,9.3,11.0,380.2
54015,23.954228326,36.5,36.3,11.529531579,10.221674877,36.5,9.2675426335,,9.1,9.5,520.0
54017,22.697213399,38.7,31.1,13.555745818,4.9372831599,26.4,6.5554821664,24.461840000000002,9.5,15.7,392.4
54019,26.500364633,36.7,31.3,11.241815591,7.857232154,30.3,8.2258436024,48.892149999999994,9.3,15.2,599.3
54021,26.076007095,37.2,30.2,12.61762392,8.2116067904,25.6,9.5265812961,46.959379999999996,9.1,14.4,429.8
54023,21.211933989,36.4,33.9,11.385107706,5.8341691742,23.2,7.6931616341,59.49346,8.4,14.4,382.2
54025,22.769066032,34.5,31.9,12.051908734,5.3356392519,23.4,7.7035896308,132.33472,8.6,19.9,443.9
54027,21.585799216,37.8,26.6,11.441851165,4.2459443221,24.5,9.4002528723,21.410529999999998,9.1,12.2,433.5
54029,20.851500793,38.1,30.9,12.013069355,6.9282983537,21.0,7.0256017692,67.08033,11.1,18.5,493.0
54031,20.367103971,39.5,34.3,11.425698132,5.636523266,23.4,9.7313596491,28.8767,8.6,14.5,388.2
54033,20.169041072,33.2,31.7,12.956765862,5.7922376558,20.2,6.5614394225,114.96929,9.6,22.5,454.6
54035,22.984085105,33.8,28.6,12.343284578,6.4095054807,22.9,7.0582722781,34.20324,10.4,17.1,420.1
54037,18.7955083,36.0,23.3,15.641295636,3.2807988032,12.2,6.9382016488,53.11427,10.5,30.8,362.4
54039,21.388200712,35.1,29.3,12.984584672,5.3822143767,23.0,6.8199315087,130.62039000000001,10.6,24.9,519.4
54041,21.068694952,36.0,28.5,12.198225674,8.4239929433,24.8,7.3129512982,66.87743,9.1,13.3,523.7
54043,24.323071016,38.8,29.8,11.123121105,8.4165868345,32.0,8.2589285714,32.68737,10.0,8.7,568.6
54045,22.305233689,41.8,36.1,10.717188624,10.135559745,32.2,8.0848315212,46.10021,9.5,10.0,696.8
54047,27.853299848,44.6,37.1,9.2651558221,12.070657507,44.1,9.4447588505,50.41593,9.1,5.4,822.6
54049,25.992933491,34.5,24.6,13.35694635,6.4264849075,22.5,6.9210781291,57.97101,9.9,23.4,414.1
54051,21.515841061,37.7,28.0,12.942207235,7.9003864319,25.6,6.032390275,37.525800000000004,11.0,18.5,390.7
54053,24.477378477,38.3,32.4,11.290564334,7.0670670671,24.2,6.9313466616,55.47953,10.9,12.4,529.3
54055,23.902454284,36.2,32.9,10.061947698,6.5051714752,29.9,7.6395261533,65.39795,8.6,20.0,602.5
54057,22.237589321,35.5,24.7,12.520586579,5.89525175,23.0,6.7802223799,29.142840000000003,9.3,14.7,408.2
54059,24.84023615,37.7,36.9,10.422300159,12.505582849,36.8,8.8770864947,31.63056,9.6,9.5,719.2
54061,19.741774316,29.7,24.7,17.93608962,4.270615586,14.7,6.0900183002,123.75763,9.6,41.3,333.4
54063,21.634847559,32.2,31.5,11.778314649,4.4783629654,25.3,8.7962962963,44.4247,8.5,13.8,427.0
54065,20.369421215,35.5,27.8,11.988744214,4.2842215256,21.0,8.7099846165,51.35814,9.8,17.3,395.1
54067,22.203761442,38.3,33.5,12.724004507,8.7935205638,26.9,7.4583599469,89.86480999999999,8.9,15.2,505.0
54069,18.958937704,34.9,25.3,13.481713819,5.4936537157,20.7,6.1352894236,171.82929000000001,10.7,30.8,402.4
54071,20.508848293,36.3,29.3,11.410583408,3.8524590164,25.2,8.4289746002,41.49952,8.1,14.2,323.4
54073,21.43968583,33.6,25.4,12.961416471,8.0596004064,18.3,5.5062166963,26.062029999999996,10.1,12.9,418.9
54075,21.88594983,31.8,27.2,12.300607267,6.6250339397,27.0,8.5669291339,46.473800000000004,8.0,16.3,391.0
54077,22.111420244,35.1,28.5,12.684523198,5.6406825025,22.8,7.3779131046,35.35651,9.2,15.4,397.1
54079,17.92601038,34.9,25.5,13.569839553,4.8216309147,12.7,5.5905125525,109.06276,10.6,26.7,384.5
54081,23.06649044,36.8,30.8,10.416063152,6.895859137,24.2,8.1089238405,94.1814,8.8,18.3,569.5
54083,23.535061265,34.1,30.5,12.143606149,5.9274525969,25.3,8.2343476409,68.66717,8.3,16.3,410.8
54085,23.625402099,37.4,32.0,11.73007523,6.4607352621,24.3,8.732465563,20.03606,9.7,10.5,430.3
54087,23.345311651,37.3,30.6,10.575042168,10.089814638,31.2,9.5569675342,48.493249999999996,9.7,12.4,504.1
54089,22.999256853,34.3,29.5,10.531448533,6.0988891309,33.0,7.9961360953,37.7672,8.5,13.9,526.1
54091,21.59708561,35.2,27.9,11.931641391,5.5470151166,22.9,6.8937125749,29.56481,9.3,17.2,408.5
54093,19.986395756,37.7,35.1,12.589910828,5.2781740371,23.3,7.1781238131,43.06632,8.3,17.5,348.0
54095,21.091770793,32.3,29.6,12.267436139,8.6859064164,23.6,6.7508154872,44.56825,10.2,13.9,464.6
54097,21.644251833,36.8,25.3,12.651681279,7.3905570721,27.9,8.0948097984,44.430080000000004,8.7,16.8,409.0
54099,24.473914971,38.5,34.4,11.664099668,6.479107921,28.8,7.4237523804,61.01877,10.7,15.1,501.4
54101,23.65202171,39.2,31.4,10.566810128,8.2566168009,43.1,9.1256991463,57.110220000000005,8.2,9.3,461.9
54103,23.52520953,35.8,31.0,12.031798004,9.1757170705,27.9,7.5272313445,50.581689999999995,10.3,12.7,428.4
54105,22.659813531,37.3,31.8,11.965462782,8.6645824029,27.1,7.2281583909,17.0068,9.7,9.7,425.9
54107,21.170507358,36.4,26.6,12.626340683,5.6696973809,28.0,6.7070538464,85.59663,10.7,21.8,473.2
54109,25.349143192,40.5,35.5,11.359787503,10.135317997,31.1,8.3458521115,27.08681,9.0,9.5,670.8
55001,15.773511845,33.3,26.5,22.153835234,6.2266650608,25.2,8.3982160405,4.96327,9.3,12.4,392.5
55003,16.800932931,31.0,24.2,23.022203259,5.6058320764,21.9,8.510980613,151.48646000000002,7.4,21.1,404.2
55005,15.608439689,32.5,24.7,23.811503094,4.6829029094,16.5,7.4522914055,105.34864,8.8,19.9,279.8
55007,16.614258667,29.3,21.0,23.176982676,7.1210309552,19.7,10.15575763,33.38452,7.4,30.5,319.8
55009,16.451606761,30.0,19.1,28.08217028,3.7379858067,12.1,7.5637147048,71.11990999999999,8.8,29.6,289.6
55011,15.50120041,32.7,28.4,23.863318849,4.6261186106,14.2,7.2692307692,15.1607,9.6,17.9,290.7
55013,16.444342007,30.3,22.9,20.591543459,6.2220357942,23.2,8.8159824047,13.193480000000001,8.6,20.0,355.2
55015,14.043026905,31.1,23.6,27.813312007,3.2884154841,6.2,4.3246005203,14.06696,9.6,28.7,284.5
55017,15.481987551,28.4,21.9,24.367519761,4.3636689466,16.2,6.7126155305,81.84981,9.2,20.1,286.2
55019,17.093887766,32.2,27.3,23.791132821,4.0141205944,21.6,17.748994141,37.74133,8.8,11.5,267.5
55021,14.782922899,35.0,21.7,25.645115221,3.6851869321,11.3,5.3354715673,51.10762999999999,9.9,23.2,317.6
55023,15.845105811,36.1,23.2,23.239312349,5.0081586544,20.4,6.6120442442,85.41273,9.6,17.8,306.0
55025,13.040470927,24.3,16.0,29.440118836,2.9338640636,10.0,5.3502986353,126.04007000000001,9.5,50.7,235.6
55027,16.392864298,33.8,23.7,26.265030341,3.7809947567,12.6,5.0344051776,54.236059999999995,9.8,16.5,310.0
55029,13.715611628,28.0,22.9,22.966968975,5.1245643475,14.0,6.9431099874,79.84322,8.4,32.1,296.3
55031,17.055018714,31.7,19.9,24.326786339,5.4592573711,16.8,6.6529668636,18.3482,8.3,24.0,329.0
55033,15.246384666,33.9,22.0,24.962381821,4.1955460772,13.3,6.2066783629,60.67825,9.4,28.0,268.8
55035,15.34897703,27.7,17.6,25.172570296,3.5192913721,14.0,5.7915846102,128.29930000000002,9.3,31.8,294.4
55037,14.857424545,33.4,24.4,21.685647701,6.1538461538,20.3,8.7328244275,44.802870000000006,7.3,18.3,386.3
55039,15.160313749,33.4,22.6,24.346868358,3.6147106658,11.3,5.6541612974,54.9165,9.7,22.7,277.2
55041,17.576524563,34.2,26.2,22.90432803,6.4314314314,22.8,10.856645891,44.16473,7.4,15.6,390.9
55043,15.737427465,34.7,23.0,27.730863335,4.0561677924,17.0,7.5064556541,51.674640000000004,9.9,23.0,290.0
55045,14.210457168,33.1,22.3,25.237214204,3.3977193391,10.6,5.820295914,64.54042,10.2,23.0,247.1
55047,16.868610496,36.8,24.7,23.545330301,5.0255885363,19.0,9.5654550424,106.06703,9.4,19.3,339.9
55049,14.616877773,31.4,21.1,24.895067174,3.5696329814,12.0,5.8360990554,75.58896,9.7,24.3,272.7
55051,14.441959504,29.2,23.2,20.584811537,7.6634109692,20.2,7.6828669612,69.03693,7.3,20.0,339.7
55053,16.603868655,33.9,23.5,25.050079714,4.5006760672,16.2,9.7218661882,107.03513000000001,9.2,14.4,327.7
55055,15.238370695,28.8,16.6,25.178144515,4.0351490776,11.0,6.3850174216,41.391220000000004,10.5,24.8,282.1
55057,17.26508497,35.3,27.2,24.500329647,4.5931952663,20.9,8.4208410792,91.51921999999999,9.3,13.6,359.8
55059,17.800101939,31.3,22.5,26.283253404,4.8092868988,19.0,7.1380598581,44.527029999999996,10.6,25.7,351.6
55061,13.970767916,34.2,26.1,25.234990941,3.790483083,9.2,5.8367421699,34.37101,8.7,19.1,230.1
55063,15.403210187,30.9,20.1,26.098279736,3.7311778701,11.9,5.3044550318,142.11755,9.4,34.3,279.2
55065,15.871818146,36.6,24.2,24.514042946,3.2838233808,18.0,9.3711556553,29.710620000000002,10.0,18.9,308.8
55067,15.778656349,30.7,23.1,21.286695666,5.3483756398,23.0,7.971510752,88.43573,8.1,16.5,388.3
55069,17.050177316,28.9,26.7,24.079308587,4.5427767232,14.6,6.1839154117,67.90565,8.2,18.3,316.3
55071,15.106956711,31.3,20.9,24.667860451,4.4651607506,11.4,6.0026754604,50.121539999999996,9.4,19.9,311.4
55073,15.420520313,30.5,23.1,23.592213536,3.6721444512,14.0,6.2406881873,90.52904000000001,8.9,25.6,277.9
55075,17.83823882,32.2,26.3,22.640642746,5.6365498074,17.0,6.7154637857,70.93239,8.5,15.0,327.6
55077,15.620208751,36.0,23.9,21.998798082,5.2443857332,20.0,7.4647642248,,9.4,14.2,367.7
55078,33.168073658,45.1,29.6,19.878869771,7.8134845621,41.1,10.344827586,43.73497,8.3,17.2,642.6
55079,18.171586505,33.4,22.7,25.085747046,5.1378655367,28.4,8.5675298572,72.35822,10.7,30.5,402.9
55081,17.059207544,33.7,21.6,24.562487715,3.965734661,19.5,7.5226529907,61.472260000000006,9.2,19.9,323.4
55083,15.517666206,31.3,25.2,23.919942391,4.5600545065,13.1,6.8150208623,24.04167,8.7,16.0,285.3
55085,15.407419323,32.9,22.7,22.933482396,5.0090879932,15.6,6.3363794275,118.08699,7.7,27.1,318.9
55087,14.914304468,30.1,18.7,25.39834149,3.6419723333,10.3,5.9170198214,85.13193,8.9,28.9,263.8
55089,12.420344826,25.6,18.5,26.506252387,3.4698696232,4.8,3.9754531988,143.42629,9.8,48.4,216.5
55091,15.64442553,34.3,25.5,23.037466983,3.9313795568,18.1,7.7814860355,41.15226,9.5,19.2,261.6
55093,15.66554585,30.3,21.2,27.768627543,4.1749341972,7.8,5.4274002932,41.57597,10.1,28.2,231.1
55095,15.029141407,32.2,20.1,24.636648918,4.7288346514,13.0,7.5372706422,89.77694,9.3,20.4,290.6
55097,15.975704363,34.4,21.3,28.157862248,3.9306825645,11.6,5.2109137235,61.07261,9.1,32.0,246.0
55099,16.110682541,33.9,20.3,21.541600286,4.4102858785,16.8,6.7641861378,36.64346,7.7,16.9,318.9
55101,16.327154834,31.7,23.0,23.580736519,5.1119429196,20.1,6.7207516532,46.647529999999996,11.0,24.7,347.2
55103,15.863765129,30.9,19.0,23.549685166,3.8494716411,21.2,7.4374725757,62.87511,9.3,18.9,302.4
55105,18.687769603,34.2,21.5,21.477675798,4.5509492996,19.3,8.1490495886,57.60369,10.7,21.8,334.7
55107,17.209666313,31.3,29.4,21.292907198,5.2767052767,21.8,8.6466512702,63.721329999999995,8.3,15.8,349.9
55109,15.373219745,26.5,20.7,25.758334781,3.8629108358,6.2,4.3237366725,53.706309999999995,10.1,33.7,242.6
55111,15.315937372,31.2,23.3,24.589787869,3.6902050114,14.4,7.0867502737,102.13381,9.5,23.8,319.4
55113,19.452764744,30.7,27.8,22.543269534,6.5195202858,25.5,10.662919491,103.81044999999999,7.9,23.2,451.2
55115,16.239201088,34.1,23.1,23.678455545,4.285380117,18.5,8.7487660415,55.68468,8.9,16.1,310.8
55117,14.640817281,28.9,22.1,25.249363621,3.5038169171,10.7,5.9279336735,57.10874,9.6,23.9,299.9
55119,15.986540721,31.7,23.2,24.657048191,4.3009770797,18.3,7.6203208556,34.22146,8.4,14.7,236.0
55121,15.073389665,30.7,19.3,24.309554958,3.7950436969,11.7,7.7984304007,37.22504,9.5,19.4,278.3
55123,16.519209388,32.2,26.8,22.143359164,3.7440608172,25.9,9.6153846154,88.50718,9.4,21.8,271.2
55125,16.419771487,28.7,24.5,22.053880679,5.8207913884,20.6,10.36248484,79.48754000000001,7.2,27.1,379.6
55127,14.950116699,24.9,22.5,24.850169434,4.120803046,12.0,8.1970908573,39.88172,10.9,28.3,306.4
55129,15.631482703,29.8,23.0,22.107872462,5.1806322127,21.2,7.0074125151,90.02058,8.2,22.3,379.9
55131,14.284691716,30.7,18.7,25.006328361,3.471832914,6.1,4.577665917,57.60282,10.1,30.7,238.0
55133,13.147513282,25.3,17.5,24.822024141,3.5855967189,5.4,3.6571797834,139.97902,10.7,43.8,229.0
55135,16.454657355,32.2,23.4,24.10256934,4.0969098016,14.6,6.5616031908,57.753389999999996,9.2,19.1,331.8
55137,16.281154744,34.2,25.1,22.569868264,5.1988834613,23.5,8.7828051677,29.12662,9.2,15.7,325.2
55139,16.386993022,33.7,20.4,25.817385803,3.691881086,14.1,5.1563481284,81.39384,9.7,27.3,294.7
55141,15.505930559,31.5,21.6,24.833822734,4.9641655697,14.0,5.8232012345,168.85681,9.1,21.6,308.0
56001,15.96570555,23.0,17.6,21.985624622,3.1636863824,12.8,11.943543052,76.40426000000001,5.8,49.9,255.7
56003,16.050381977,30.2,27.0,16.657625452,4.9068767908,14.0,18.759200841,16.63617,6.4,18.8,372.4
56005,16.91491422,34.3,26.4,19.434448856,7.1034482759,8.7,11.659153381,38.60219,7.9,19.2,317.0
56007,15.706603215,28.0,27.0,19.724552106,4.6250295718,12.4,15.98501156,32.13574,5.7,20.3,470.1
56009,16.533018013,29.6,28.1,20.216889776,6.1610180169,9.9,11.061874282,56.19556,6.7,17.2,395.7
56011,14.951818512,24.7,28.2,18.842546845,4.5406266596,8.8,12.209589718,40.30091,6.5,22.4,310.0
56013,17.850804051,29.7,26.3,16.493077188,7.1428571429,20.2,18.86186324,86.81632,7.5,23.5,500.2
56015,16.318559783,30.2,27.7,15.903903566,3.4081346424,16.3,15.603284902,67.2495,7.0,24.5,346.8
56017,15.114189341,27.1,28.3,16.059031085,4.756097561,17.5,16.50267079,84.37039,5.9,23.1,537.8
